"","x"
"2526","10/09/1997 (evening)"
"2527","12/09/1997 (morning)"
"2528","14/09/1997 (evening)"
"2529","15/09/1997 (morning)"
"2530","17/09/1997 (evening)"
"2531","18/09/1997 (morning)"
"2532","20/09/1997 (evening)"
"2533","21/09/1997 (morning)"
"2534","23/09/1997 (evening)"
"2535","24/09/1997 (morning)"
"2536","26/09/1997 (evening)"
"2537","28/09/1997 (morning)"
"2538","29/09/1997 (evening)"
"2539","01/10/1997 (morning)"
"2540","02/10/1997 (evening)"
"2541","04/10/1997 (morning)"
"2542","05/10/1997 (evening)"
"2543","07/10/1997 (morning)"
"2544","08/10/1997 (evening)"
"2545","10/10/1997 (morning)"
"2546","11/10/1997 (evening)"
"2547","13/10/1997 (morning)"
"2548","15/10/1997 (evening)"
"2549","16/10/1997 (morning)"
"2550","18/10/1997 (evening)"
"2551","19/10/1997 (morning)"
"2552","21/10/1997 (evening)"
"2553","22/10/1997 (morning)"
"2554","24/10/1997 (evening)"
"2555","26/10/1997 (morning)"
"2556","27/10/1997 (evening)"
"2557","29/10/1997 (morning)"
"2558","30/10/1997 (evening)"
"2559","01/11/1997 (morning)"
"2560","02/11/1997 (evening)"
"2561","04/11/1997 (morning)"
"2562","05/11/1997 (evening)"
"2563","07/11/1997 (morning)"
"2564","08/11/1997 (evening)"
"2565","10/11/1997 (morning)"
"2566","12/11/1997 (evening)"
"2567","13/11/1997 (morning)"
"2568","15/11/1997 (evening)"
"2569","16/11/1997 (morning)"
"2570","18/11/1997 (evening)"
"2571","19/11/1997 (morning)"
"2572","21/11/1997 (evening)"
"2573","22/11/1997 (morning)"
"2574","24/11/1997 (evening)"
"2575","26/11/1997 (morning)"
"2576","27/11/1997 (evening)"
"2577","29/11/1997 (morning)"
"2578","30/11/1997 (evening)"
"2579","02/12/1997 (morning)"
"2580","03/12/1997 (evening)"
"2581","05/12/1997 (morning)"
"2582","06/12/1997 (evening)"
"2583","08/12/1997 (morning)"
"2584","10/12/1997 (evening)"
"2585","11/12/1997 (morning)"
"2586","13/12/1997 (evening)"
"2587","14/12/1997 (morning)"
"2588","16/12/1997 (evening)"
"2589","17/12/1997 (morning)"
"2590","19/12/1997 (evening)"
"2591","20/12/1997 (morning)"
"2592","22/12/1997 (evening)"
"2593","23/12/1997 (morning)"
"2594","25/12/1997 (evening)"
"2595","27/12/1997 (morning)"
"2596","28/12/1997 (evening)"
"2597","30/12/1997 (morning)"
"2598","31/12/1997 (evening)"
"2599","02/01/1998 (morning)"
"2600","03/01/1998 (evening)"
"2601","05/01/1998 (morning)"
"2602","06/01/1998 (evening)"
"2603","08/01/1998 (morning)"
"2604","10/01/1998 (evening)"
"2605","11/01/1998 (morning)"
"2606","13/01/1998 (evening)"
"2607","14/01/1998 (morning)"
"2608","16/01/1998 (evening)"
"2609","17/01/1998 (morning)"
"2610","19/01/1998 (evening)"
"2611","20/01/1998 (morning)"
"2612","22/01/1998 (evening)"
"2613","24/01/1998 (morning)"
"2614","25/01/1998 (evening)"
"2615","27/01/1998 (morning)"
"2616","28/01/1998 (evening)"
"2617","30/01/1998 (morning)"
"2618","31/01/1998 (evening)"
"2619","02/02/1998 (morning)"
"2620","03/02/1998 (evening)"
"2621","05/02/1998 (morning)"
"2622","07/02/1998 (evening)"
"2623","08/02/1998 (morning)"
"2624","10/02/1998 (evening)"
"2625","11/02/1998 (morning)"
"2626","13/02/1998 (evening)"
"2627","14/02/1998 (morning)"
"2628","16/02/1998 (evening)"
"2629","17/02/1998 (morning)"
"2630","19/02/1998 (evening)"
"2631","20/02/1998 (morning)"
"2632","22/02/1998 (evening)"
"2633","24/02/1998 (morning)"
"2634","25/02/1998 (evening)"
"2635","27/02/1998 (morning)"
"2636","28/02/1998 (evening)"
"2637","02/03/1998 (morning)"
"2638","03/03/1998 (evening)"
"2639","05/03/1998 (morning)"
"2640","06/03/1998 (evening)"
"2641","08/03/1998 (morning)"
"2642","10/03/1998 (evening)"
"2643","11/03/1998 (morning)"
"2644","13/03/1998 (evening)"
"2645","14/03/1998 (morning)"
"2646","16/03/1998 (evening)"
"2647","17/03/1998 (morning)"
"2648","19/03/1998 (evening)"
"2649","20/03/1998 (morning)"
"2650","22/03/1998 (evening)"
"2651","24/03/1998 (morning)"
"2652","25/03/1998 (evening)"
"2653","27/03/1998 (morning)"
"2654","28/03/1998 (evening)"
"2655","30/03/1998 (morning)"
"2656","31/03/1998 (evening)"
"2657","02/09/1998 (morning)"
"2658","04/09/1998 (evening)"
"2659","05/09/1998 (morning)"
"2660","07/09/1998 (evening)"
"2661","08/09/1998 (morning)"
"2662","10/09/1998 (evening)"
"2663","11/09/1998 (morning)"
"2664","13/09/1998 (evening)"
"2665","14/09/1998 (morning)"
"2666","16/09/1998 (evening)"
"2667","18/09/1998 (morning)"
"2668","19/09/1998 (evening)"
"2669","21/09/1998 (morning)"
"2670","22/09/1998 (evening)"
"2671","24/09/1998 (morning)"
"2672","25/09/1998 (evening)"
"2673","27/09/1998 (morning)"
"2674","28/09/1998 (evening)"
"2675","30/09/1998 (morning)"
"2676","02/10/1998 (evening)"
"2677","03/10/1998 (morning)"
"2678","05/10/1998 (evening)"
"2679","06/10/1998 (morning)"
"2680","08/10/1998 (evening)"
"2681","09/10/1998 (morning)"
"2682","11/10/1998 (evening)"
"2683","12/10/1998 (morning)"
"2684","14/10/1998 (evening)"
"2685","16/10/1998 (morning)"
"2686","17/10/1998 (evening)"
"2687","19/10/1998 (morning)"
"2688","20/10/1998 (evening)"
"2689","22/10/1998 (morning)"
"2690","23/10/1998 (evening)"
"2691","25/10/1998 (morning)"
"2692","26/10/1998 (evening)"
"2693","28/10/1998 (morning)"
"2694","29/10/1998 (evening)"
"2695","31/10/1998 (morning)"
"2696","02/11/1998 (evening)"
"2697","03/11/1998 (morning)"
"2698","05/11/1998 (evening)"
"2699","06/11/1998 (morning)"
"2700","08/11/1998 (evening)"
"2701","09/11/1998 (morning)"
"2702","11/11/1998 (evening)"
"2703","12/11/1998 (morning)"
"2704","14/11/1998 (evening)"
"2705","16/11/1998 (morning)"
"2706","17/11/1998 (evening)"
"2707","19/11/1998 (morning)"
"2708","20/11/1998 (evening)"
"2709","22/11/1998 (morning)"
"2710","23/11/1998 (evening)"
"2711","25/11/1998 (morning)"
"2712","26/11/1998 (evening)"
"2713","28/11/1998 (morning)"
"2714","30/11/1998 (evening)"
"2715","01/12/1998 (morning)"
"2716","03/12/1998 (evening)"
"2717","04/12/1998 (morning)"
"2718","06/12/1998 (evening)"
"2719","07/12/1998 (morning)"
"2720","09/12/1998 (evening)"
"2721","10/12/1998 (morning)"
"2722","12/12/1998 (evening)"
"2723","14/12/1998 (morning)"
"2724","15/12/1998 (evening)"
"2725","17/12/1998 (morning)"
"2726","18/12/1998 (evening)"
"2727","20/12/1998 (morning)"
"2728","21/12/1998 (evening)"
"2729","23/12/1998 (morning)"
"2730","24/12/1998 (evening)"
"2731","26/12/1998 (morning)"
"2732","27/12/1998 (evening)"
"2733","29/12/1998 (morning)"
"2734","31/12/1998 (evening)"
"2735","01/01/1999 (morning)"
"2736","03/01/1999 (evening)"
"2737","04/01/1999 (morning)"
"2738","06/01/1999 (evening)"
"2739","07/01/1999 (morning)"
"2740","09/01/1999 (evening)"
"2741","10/01/1999 (morning)"
"2742","12/01/1999 (evening)"
"2743","14/01/1999 (morning)"
"2744","15/01/1999 (evening)"
"2745","17/01/1999 (morning)"
"2746","18/01/1999 (evening)"
"2747","20/01/1999 (morning)"
"2748","21/01/1999 (evening)"
"2749","23/01/1999 (morning)"
"2750","24/01/1999 (evening)"
"2751","26/01/1999 (morning)"
"2752","28/01/1999 (evening)"
"2753","29/01/1999 (morning)"
"2754","31/01/1999 (evening)"
"2755","01/02/1999 (morning)"
"2756","03/02/1999 (evening)"
"2757","04/02/1999 (morning)"
"2758","06/02/1999 (evening)"
"2759","07/02/1999 (morning)"
"2760","09/02/1999 (evening)"
"2761","10/02/1999 (morning)"
"2762","12/02/1999 (evening)"
"2763","14/02/1999 (morning)"
"2764","15/02/1999 (evening)"
"2765","17/02/1999 (morning)"
"2766","18/02/1999 (evening)"
"2767","20/02/1999 (morning)"
"2768","21/02/1999 (evening)"
"2769","23/02/1999 (morning)"
"2770","24/02/1999 (evening)"
"2771","26/02/1999 (morning)"
"2772","28/02/1999 (evening)"
"2773","01/03/1999 (morning)"
"2774","03/03/1999 (evening)"
"2775","04/03/1999 (morning)"
"2776","06/03/1999 (evening)"
"2777","07/03/1999 (morning)"
"2778","09/03/1999 (evening)"
"2779","10/03/1999 (morning)"
"2780","12/03/1999 (evening)"
"2781","14/03/1999 (morning)"
"2782","15/03/1999 (evening)"
"2783","17/03/1999 (morning)"
"2784","18/03/1999 (evening)"
"2785","20/03/1999 (morning)"
"2786","21/03/1999 (evening)"
"2787","23/03/1999 (morning)"
"2788","24/03/1999 (evening)"
"2789","26/03/1999 (morning)"
"2790","28/03/1999 (evening)"
"2791","29/03/1999 (morning)"
"2792","31/03/1999 (evening)"
"2793","01/09/1999 (morning)"
"2794","03/09/1999 (evening)"
"2795","04/09/1999 (morning)"
"2796","06/09/1999 (evening)"
"2797","08/09/1999 (morning)"
"2798","09/09/1999 (evening)"
"2799","11/09/1999 (morning)"
"2800","12/09/1999 (evening)"
"2801","14/09/1999 (morning)"
"2802","15/09/1999 (evening)"
"2803","17/09/1999 (morning)"
"2804","18/09/1999 (evening)"
"2805","20/09/1999 (morning)"
"2806","22/09/1999 (evening)"
"2807","23/09/1999 (morning)"
"2808","25/09/1999 (evening)"
"2809","26/09/1999 (morning)"
"2810","28/09/1999 (evening)"
"2811","29/09/1999 (morning)"
"2812","01/10/1999 (evening)"
"2813","02/10/1999 (morning)"
"2814","04/10/1999 (evening)"
"2815","06/10/1999 (morning)"
"2816","07/10/1999 (evening)"
"2817","09/10/1999 (morning)"
"2818","10/10/1999 (evening)"
"2819","12/10/1999 (morning)"
"2820","13/10/1999 (evening)"
"2821","15/10/1999 (morning)"
"2822","16/10/1999 (evening)"
"2823","18/10/1999 (morning)"
"2824","19/10/1999 (evening)"
"2825","21/10/1999 (morning)"
"2826","23/10/1999 (evening)"
"2827","24/10/1999 (morning)"
"2828","26/10/1999 (evening)"
"2829","27/10/1999 (morning)"
"2830","29/10/1999 (evening)"
"2831","30/10/1999 (morning)"
"2832","01/11/1999 (evening)"
"2833","03/11/1999 (morning)"
"2834","04/11/1999 (evening)"
"2835","06/11/1999 (morning)"
"2836","07/11/1999 (evening)"
"2837","09/11/1999 (morning)"
"2838","10/11/1999 (evening)"
"2839","12/11/1999 (morning)"
"2840","13/11/1999 (evening)"
"2841","15/11/1999 (morning)"
"2842","16/11/1999 (evening)"
"2843","18/11/1999 (morning)"
"2844","20/11/1999 (evening)"
"2845","21/11/1999 (morning)"
"2846","23/11/1999 (evening)"
"2847","24/11/1999 (morning)"
"2848","26/11/1999 (evening)"
"2849","27/11/1999 (morning)"
"2850","29/11/1999 (evening)"
"2851","30/11/1999 (morning)"
"2852","02/12/1999 (evening)"
"2853","04/12/1999 (morning)"
"2854","05/12/1999 (evening)"
"2855","07/12/1999 (morning)"
"2856","08/12/1999 (evening)"
"2857","10/12/1999 (morning)"
"2858","11/12/1999 (evening)"
"2859","13/12/1999 (morning)"
"2860","14/12/1999 (evening)"
"2861","16/12/1999 (morning)"
"2862","17/12/1999 (evening)"
"2863","19/12/1999 (morning)"
"2864","21/12/1999 (evening)"
"2865","22/12/1999 (morning)"
"2866","24/12/1999 (evening)"
"2867","25/12/1999 (morning)"
"2868","27/12/1999 (evening)"
"2869","28/12/1999 (morning)"
"2870","30/12/1999 (evening)"
"2871","01/01/2000 (morning)"
"2872","02/01/2000 (evening)"
"2873","04/01/2000 (morning)"
"2874","05/01/2000 (evening)"
"2875","07/01/2000 (morning)"
"2876","08/01/2000 (evening)"
"2877","10/01/2000 (morning)"
"2878","11/01/2000 (evening)"
"2879","13/01/2000 (morning)"
"2880","14/01/2000 (evening)"
"2881","16/01/2000 (morning)"
"2882","18/01/2000 (evening)"
"2883","19/01/2000 (morning)"
"2884","21/01/2000 (evening)"
"2885","22/01/2000 (morning)"
"2886","24/01/2000 (evening)"
"2887","25/01/2000 (morning)"
"2888","27/01/2000 (evening)"
"2889","28/01/2000 (morning)"
"2890","30/01/2000 (evening)"
"2891","01/02/2000 (morning)"
"2892","02/02/2000 (evening)"
"2893","04/02/2000 (morning)"
"2894","05/02/2000 (evening)"
"2895","07/02/2000 (morning)"
"2896","08/02/2000 (evening)"
"2897","10/02/2000 (morning)"
"2898","11/02/2000 (evening)"
"2899","13/02/2000 (morning)"
"2900","14/02/2000 (evening)"
"2901","16/02/2000 (morning)"
"2902","18/02/2000 (evening)"
"2903","19/02/2000 (morning)"
"2904","21/02/2000 (evening)"
"2905","22/02/2000 (morning)"
"2906","24/02/2000 (evening)"
"2907","25/02/2000 (morning)"
"2908","27/02/2000 (evening)"
"2909","28/02/2000 (morning)"
"2910","01/03/2000 (evening)"
"2911","03/03/2000 (morning)"
"2912","04/03/2000 (evening)"
"2913","06/03/2000 (morning)"
"2914","07/03/2000 (evening)"
"2915","09/03/2000 (morning)"
"2916","10/03/2000 (evening)"
"2917","12/03/2000 (morning)"
"2918","13/03/2000 (evening)"
"2919","15/03/2000 (morning)"
"2920","17/03/2000 (evening)"
"2921","18/03/2000 (morning)"
"2922","20/03/2000 (evening)"
"2923","21/03/2000 (morning)"
"2924","23/03/2000 (evening)"
"2925","24/03/2000 (morning)"
"2926","26/03/2000 (evening)"
"2927","27/03/2000 (morning)"
"2928","29/03/2000 (evening)"
"2929","31/03/2000 (morning)"
"2930","01/09/2000 (evening)"
"2931","03/09/2000 (morning)"
"2932","04/09/2000 (evening)"
"2933","06/09/2000 (morning)"
"2934","07/09/2000 (evening)"
"2935","09/09/2000 (morning)"
"2936","11/09/2000 (evening)"
"2937","12/09/2000 (morning)"
"2938","14/09/2000 (evening)"
"2939","15/09/2000 (morning)"
"2940","17/09/2000 (evening)"
"2941","18/09/2000 (morning)"
"2942","20/09/2000 (evening)"
"2943","21/09/2000 (morning)"
"2944","23/09/2000 (evening)"
"2945","25/09/2000 (morning)"
"2946","26/09/2000 (evening)"
"2947","28/09/2000 (morning)"
"2948","29/09/2000 (evening)"
"2949","01/10/2000 (morning)"
"2950","02/10/2000 (evening)"
"2951","04/10/2000 (morning)"
"2952","05/10/2000 (evening)"
"2953","07/10/2000 (morning)"
"2954","09/10/2000 (evening)"
"2955","10/10/2000 (morning)"
"2956","12/10/2000 (evening)"
"2957","13/10/2000 (morning)"
"2958","15/10/2000 (evening)"
"2959","16/10/2000 (morning)"
"2960","18/10/2000 (evening)"
"2961","19/10/2000 (morning)"
"2962","21/10/2000 (evening)"
"2963","23/10/2000 (morning)"
"2964","24/10/2000 (evening)"
"2965","26/10/2000 (morning)"
"2966","27/10/2000 (evening)"
"2967","29/10/2000 (morning)"
"2968","30/10/2000 (evening)"
"2969","01/11/2000 (morning)"
"2970","02/11/2000 (evening)"
"2971","04/11/2000 (morning)"
"2972","05/11/2000 (evening)"
"2973","07/11/2000 (morning)"
"2974","09/11/2000 (evening)"
"2975","10/11/2000 (morning)"
"2976","12/11/2000 (evening)"
"2977","13/11/2000 (morning)"
"2978","15/11/2000 (evening)"
"2979","16/11/2000 (morning)"
"2980","18/11/2000 (evening)"
"2981","19/11/2000 (morning)"
"2982","21/11/2000 (evening)"
"2983","23/11/2000 (morning)"
"2984","24/11/2000 (evening)"
"2985","26/11/2000 (morning)"
"2986","27/11/2000 (evening)"
"2987","29/11/2000 (morning)"
"2988","30/11/2000 (evening)"
"2989","02/12/2000 (morning)"
"2990","03/12/2000 (evening)"
"2991","05/12/2000 (morning)"
"2992","07/12/2000 (evening)"
"2993","08/12/2000 (morning)"
"2994","10/12/2000 (evening)"
"2995","11/12/2000 (morning)"
"2996","13/12/2000 (evening)"
"2997","14/12/2000 (morning)"
"2998","16/12/2000 (evening)"
"2999","17/12/2000 (morning)"
"3000","19/12/2000 (evening)"
"3001","21/12/2000 (morning)"
"3002","22/12/2000 (evening)"
"3003","24/12/2000 (morning)"
"3004","25/12/2000 (evening)"
"3005","27/12/2000 (morning)"
"3006","28/12/2000 (evening)"
"3007","30/12/2000 (morning)"
"3008","31/12/2000 (evening)"
"3009","02/01/2001 (morning)"
"3010","03/01/2001 (evening)"
"3011","05/01/2001 (morning)"
"3012","07/01/2001 (evening)"
"3013","08/01/2001 (morning)"
"3014","10/01/2001 (evening)"
"3015","11/01/2001 (morning)"
"3016","13/01/2001 (evening)"
"3017","14/01/2001 (morning)"
"3018","16/01/2001 (evening)"
"3019","17/01/2001 (morning)"
"3020","19/01/2001 (evening)"
"3021","21/01/2001 (morning)"
"3022","22/01/2001 (evening)"
"3023","24/01/2001 (morning)"
"3024","25/01/2001 (evening)"
"3025","27/01/2001 (morning)"
"3026","28/01/2001 (evening)"
"3027","30/01/2001 (morning)"
"3028","31/01/2001 (evening)"
"3029","02/02/2001 (morning)"
"3030","03/02/2001 (evening)"
"3031","05/02/2001 (morning)"
"3032","07/02/2001 (evening)"
"3033","08/02/2001 (morning)"
"3034","10/02/2001 (evening)"
"3035","11/02/2001 (morning)"
"3036","13/02/2001 (evening)"
"3037","14/02/2001 (morning)"
"3038","16/02/2001 (evening)"
"3039","18/02/2001 (morning)"
"3040","19/02/2001 (evening)"
"3041","21/02/2001 (morning)"
"3042","22/02/2001 (evening)"
"3043","24/02/2001 (morning)"
"3044","25/02/2001 (evening)"
"3045","27/02/2001 (morning)"
"3046","28/02/2001 (evening)"
"3047","02/03/2001 (morning)"
"3048","03/03/2001 (evening)"
"3049","05/03/2001 (morning)"
"3050","07/03/2001 (evening)"
"3051","08/03/2001 (morning)"
"3052","10/03/2001 (evening)"
"3053","11/03/2001 (morning)"
"3054","13/03/2001 (evening)"
"3055","14/03/2001 (morning)"
"3056","16/03/2001 (evening)"
"3057","17/03/2001 (morning)"
"3058","19/03/2001 (evening)"
"3059","21/03/2001 (morning)"
"3060","22/03/2001 (evening)"
"3061","24/03/2001 (morning)"
"3062","25/03/2001 (evening)"
"3063","27/03/2001 (morning)"
"3064","28/03/2001 (evening)"
"3065","30/03/2001 (morning)"
"3066","31/03/2001 (evening)"
"3067","02/09/2001 (morning)"
"3068","03/09/2001 (evening)"
"3069","05/09/2001 (morning)"
"3070","06/09/2001 (evening)"
"3071","08/09/2001 (morning)"
"3072","09/09/2001 (evening)"
"3073","11/09/2001 (morning)"
"3074","12/09/2001 (evening)"
"3075","14/09/2001 (morning)"
"3076","16/09/2001 (evening)"
"3077","17/09/2001 (morning)"
"3078","19/09/2001 (evening)"
"3079","20/09/2001 (morning)"
"3080","22/09/2001 (evening)"
"3081","23/09/2001 (morning)"
"3082","25/09/2001 (evening)"
"3083","27/09/2001 (morning)"
"3084","28/09/2001 (evening)"
"3085","30/09/2001 (morning)"
"3086","01/10/2001 (evening)"
"3087","03/10/2001 (morning)"
"3088","04/10/2001 (evening)"
"3089","06/10/2001 (morning)"
"3090","07/10/2001 (evening)"
"3091","09/10/2001 (morning)"
"3092","10/10/2001 (evening)"
"3093","12/10/2001 (morning)"
"3094","14/10/2001 (evening)"
"3095","15/10/2001 (morning)"
"3096","17/10/2001 (evening)"
"3097","18/10/2001 (morning)"
"3098","20/10/2001 (evening)"
"3099","21/10/2001 (morning)"
"3100","23/10/2001 (evening)"
"3101","24/10/2001 (morning)"
"3102","26/10/2001 (evening)"
"3103","28/10/2001 (morning)"
"3104","29/10/2001 (evening)"
"3105","31/10/2001 (morning)"
"3106","01/11/2001 (evening)"
"3107","03/11/2001 (morning)"
"3108","04/11/2001 (evening)"
"3109","06/11/2001 (morning)"
"3110","07/11/2001 (evening)"
"3111","09/11/2001 (morning)"
"3112","11/11/2001 (evening)"
"3113","12/11/2001 (morning)"
"3114","14/11/2001 (evening)"
"3115","15/11/2001 (morning)"
"3116","17/11/2001 (evening)"
"3117","18/11/2001 (morning)"
"3118","20/11/2001 (evening)"
"3119","21/11/2001 (morning)"
"3120","23/11/2001 (evening)"
"3121","24/11/2001 (morning)"
"3122","26/11/2001 (evening)"
"3123","28/11/2001 (morning)"
"3124","29/11/2001 (evening)"
"3125","01/12/2001 (morning)"
"3126","02/12/2001 (evening)"
"3127","04/12/2001 (morning)"
"3128","05/12/2001 (evening)"
"3129","07/12/2001 (morning)"
"3130","08/12/2001 (evening)"
"3131","10/12/2001 (morning)"
"3132","12/12/2001 (evening)"
"3133","13/12/2001 (morning)"
"3134","15/12/2001 (evening)"
"3135","16/12/2001 (morning)"
"3136","18/12/2001 (evening)"
"3137","19/12/2001 (morning)"
"3138","21/12/2001 (evening)"
"3139","22/12/2001 (morning)"
"3140","24/12/2001 (evening)"
"3141","26/12/2001 (morning)"
"3142","27/12/2001 (evening)"
"3143","29/12/2001 (morning)"
"3144","30/12/2001 (evening)"
"3145","01/01/2002 (morning)"
"3146","02/01/2002 (evening)"
"3147","04/01/2002 (morning)"
"3148","05/01/2002 (evening)"
"3149","07/01/2002 (morning)"
"3150","09/01/2002 (evening)"
"3151","10/01/2002 (morning)"
"3152","12/01/2002 (evening)"
"3153","13/01/2002 (morning)"
"3154","15/01/2002 (evening)"
"3155","16/01/2002 (morning)"
"3156","18/01/2002 (evening)"
"3157","19/01/2002 (morning)"
"3158","21/01/2002 (evening)"
"3159","22/01/2002 (morning)"
"3160","24/01/2002 (evening)"
"3161","26/01/2002 (morning)"
"3162","27/01/2002 (evening)"
"3163","29/01/2002 (morning)"
"3164","30/01/2002 (evening)"
"3165","01/02/2002 (morning)"
"3166","02/02/2002 (evening)"
"3167","04/02/2002 (morning)"
"3168","05/02/2002 (evening)"
"3169","07/02/2002 (morning)"
"3170","09/02/2002 (evening)"
"3171","10/02/2002 (morning)"
"3172","12/02/2002 (evening)"
"3173","13/02/2002 (morning)"
"3174","15/02/2002 (evening)"
"3175","16/02/2002 (morning)"
"3176","18/02/2002 (evening)"
"3177","19/02/2002 (morning)"
"3178","21/02/2002 (evening)"
"3179","22/02/2002 (morning)"
"3180","24/02/2002 (evening)"
"3181","26/02/2002 (morning)"
"3182","27/02/2002 (evening)"
"3183","01/03/2002 (morning)"
"3184","02/03/2002 (evening)"
"3185","04/03/2002 (morning)"
"3186","05/03/2002 (evening)"
"3187","07/03/2002 (morning)"
"3188","09/03/2002 (evening)"
"3189","10/03/2002 (morning)"
"3190","12/03/2002 (evening)"
"3191","13/03/2002 (morning)"
"3192","15/03/2002 (evening)"
"3193","16/03/2002 (morning)"
"3194","18/03/2002 (evening)"
"3195","19/03/2002 (morning)"
"3196","21/03/2002 (evening)"
"3197","22/03/2002 (morning)"
"3198","24/03/2002 (evening)"
"3199","26/03/2002 (morning)"
"3200","27/03/2002 (evening)"
"3201","29/03/2002 (morning)"
"3202","30/03/2002 (evening)"
"3203","01/09/2002 (morning)"
"3204","03/09/2002 (evening)"
"3205","04/09/2002 (morning)"
"3206","06/09/2002 (evening)"
"3207","07/09/2002 (morning)"
"3208","09/09/2002 (evening)"
"3209","10/09/2002 (morning)"
"3210","12/09/2002 (evening)"
"3211","13/09/2002 (morning)"
"3212","15/09/2002 (evening)"
"3213","17/09/2002 (morning)"
"3214","18/09/2002 (evening)"
"3215","20/09/2002 (morning)"
"3216","21/09/2002 (evening)"
"3217","23/09/2002 (morning)"
"3218","24/09/2002 (evening)"
"3219","26/09/2002 (morning)"
"3220","27/09/2002 (evening)"
"3221","29/09/2002 (morning)"
"3222","30/09/2002 (evening)"
"3223","02/10/2002 (morning)"
"3224","04/10/2002 (evening)"
"3225","05/10/2002 (morning)"
"3226","07/10/2002 (evening)"
"3227","08/10/2002 (morning)"
"3228","10/10/2002 (evening)"
"3229","11/10/2002 (morning)"
"3230","13/10/2002 (evening)"
"3231","14/10/2002 (morning)"
"3232","16/10/2002 (evening)"
"3233","18/10/2002 (morning)"
"3234","19/10/2002 (evening)"
"3235","21/10/2002 (morning)"
"3236","22/10/2002 (evening)"
"3237","24/10/2002 (morning)"
"3238","25/10/2002 (evening)"
"3239","27/10/2002 (morning)"
"3240","28/10/2002 (evening)"
"3241","30/10/2002 (morning)"
"3242","01/11/2002 (evening)"
"3243","02/11/2002 (morning)"
"3244","04/11/2002 (evening)"
"3245","05/11/2002 (morning)"
"3246","07/11/2002 (evening)"
"3247","08/11/2002 (morning)"
"3248","10/11/2002 (evening)"
"3249","11/11/2002 (morning)"
"3250","13/11/2002 (evening)"
"3251","15/11/2002 (morning)"
"3252","16/11/2002 (evening)"
"3253","18/11/2002 (morning)"
"3254","19/11/2002 (evening)"
"3255","21/11/2002 (morning)"
"3256","22/11/2002 (evening)"
"3257","24/11/2002 (morning)"
"3258","25/11/2002 (evening)"
"3259","27/11/2002 (morning)"
"3260","28/11/2002 (evening)"
"3261","30/11/2002 (morning)"
"3262","02/12/2002 (evening)"
"3263","03/12/2002 (morning)"
"3264","05/12/2002 (evening)"
"3265","06/12/2002 (morning)"
"3266","08/12/2002 (evening)"
"3267","09/12/2002 (morning)"
"3268","11/12/2002 (evening)"
"3269","12/12/2002 (morning)"
"3270","14/12/2002 (evening)"
"3271","16/12/2002 (morning)"
"3272","17/12/2002 (evening)"
"3273","19/12/2002 (morning)"
"3274","20/12/2002 (evening)"
"3275","22/12/2002 (morning)"
"3276","23/12/2002 (evening)"
"3277","25/12/2002 (morning)"
"3278","26/12/2002 (evening)"
"3279","28/12/2002 (morning)"
"3280","30/12/2002 (evening)"
"3281","31/12/2002 (morning)"
"3282","02/01/2003 (evening)"
"3283","03/01/2003 (morning)"
"3284","05/01/2003 (evening)"
"3285","06/01/2003 (morning)"
"3286","08/01/2003 (evening)"
"3287","09/01/2003 (morning)"
"3288","11/01/2003 (evening)"
"3289","12/01/2003 (morning)"
"3290","14/01/2003 (evening)"
"3291","16/01/2003 (morning)"
"3292","17/01/2003 (evening)"
"3293","19/01/2003 (morning)"
"3294","20/01/2003 (evening)"
"3295","22/01/2003 (morning)"
"3296","23/01/2003 (evening)"
"3297","25/01/2003 (morning)"
"3298","26/01/2003 (evening)"
"3299","28/01/2003 (morning)"
"3300","30/01/2003 (evening)"
"3301","31/01/2003 (morning)"
"3302","02/02/2003 (evening)"
"3303","03/02/2003 (morning)"
"3304","05/02/2003 (evening)"
"3305","06/02/2003 (morning)"
"3306","08/02/2003 (evening)"
"3307","09/02/2003 (morning)"
"3308","11/02/2003 (evening)"
"3309","13/02/2003 (morning)"
"3310","14/02/2003 (evening)"
"3311","16/02/2003 (morning)"
"3312","17/02/2003 (evening)"
"3313","19/02/2003 (morning)"
"3314","20/02/2003 (evening)"
"3315","22/02/2003 (morning)"
"3316","23/02/2003 (evening)"
"3317","25/02/2003 (morning)"
"3318","27/02/2003 (evening)"
"3319","28/02/2003 (morning)"
"3320","02/03/2003 (evening)"
"3321","03/03/2003 (morning)"
"3322","05/03/2003 (evening)"
"3323","06/03/2003 (morning)"
"3324","08/03/2003 (evening)"
"3325","09/03/2003 (morning)"
"3326","11/03/2003 (evening)"
"3327","12/03/2003 (morning)"
"3328","14/03/2003 (evening)"
"3329","16/03/2003 (morning)"
"3330","17/03/2003 (evening)"
"3331","19/03/2003 (morning)"
"3332","20/03/2003 (evening)"
"3333","22/03/2003 (morning)"
"3334","23/03/2003 (evening)"
"3335","25/03/2003 (morning)"
"3336","26/03/2003 (evening)"
"3337","28/03/2003 (morning)"
"3338","30/03/2003 (evening)"
"3339","31/03/2003 (morning)"
"3340","02/09/2003 (evening)"
"3341","03/09/2003 (morning)"
"3342","05/09/2003 (evening)"
"3343","07/09/2003 (morning)"
"3344","08/09/2003 (evening)"
"3345","10/09/2003 (morning)"
"3346","11/09/2003 (evening)"
"3347","13/09/2003 (morning)"
"3348","14/09/2003 (evening)"
