"","Dim.1","Dim.2","Dim.3","Dim.4"
"173",-11.2545270222448,-0.882699144359975,-1.87318308551071,1.16991659251537
"174",-8.60836901584236,3.75393062838267,-4.67413454542541,-1.44521259452857
"175",4.69796891928278,4.26387831340174,4.63711849095722,-1.92206584940016
"176",-6.81289497992117,-0.670788124719223,0.130001321210232,-0.0083781435161904
"177",-1.60585414720114,1.83996624328264,0.354662880806088,-0.812977486346437
"178",1.38707638305256,1.75923662198822,-0.658404221775202,0.333106392554549
"179",7.27429198143628,0.714974258226302,2.57662718245609,-0.198688913152745
"180",5.73615647590837,-0.143178329356852,2.30209808546306,-1.77311711274766
"181",2.76811578169019,-1.90403785362635,-2.23505922000403,-2.37623345399375
"182",4.45603483416343,-3.39277564181056,-1.81155214729268,-0.391027782942648
"183",-3.74762413276809,2.58248294069578,0.0665507714230711,-2.33095256603421
"184",-6.15658528374414,1.98909697424421,-6.93157571842761,2.97724572268171
"185",3.14004152527403,4.87453311103783,-1.17749497116062,-5.64779830283923
"186",5.15504083996987,-0.139483531955608,-0.99312275389546,-1.96691063822493
"187",-10.8313190830129,-4.76928622362737,-0.197453916937454,-1.13617699174645
"188",5.0012482929933,3.38905713427839,1.41629899957993,-2.22091511085169
"189",-0.614617464042035,-2.91418347539301,-1.81377774577464,1.85978382461216
"190",1.74065987800324,-6.54957494235313,-3.59475081480569,-0.0784441153022666
"191",2.24131582448532,3.55246548100183,1.90270187077206,-0.0314128544675638
"192",-3.00237898954297,3.16643971503161,0.147752455991699,-1.39483491260932
"193",0.505830380429545,0.744662072166225,-1.30093082361863,0.247538372109741
"194",-6.99565550460688,-2.29679538722209,-0.611091446527321,-2.01664617772769
"195",10.9828719262282,-5.12205878567377,2.46435185268035,-2.13475116335478
"196",5.86901620073265,-0.167985208195661,0.580565653968942,-0.953883699811689
"197",-0.274961047537673,4.26419312218948,1.74388482866094,-0.44443824714308
"198",-1.8391514743245,4.11097694121482,2.01859188718626,-0.620554770665703
"199",-7.18092572557671,1.85071713199213,-1.58432303237895,1.95985400410813
"200",7.25315669790328,-3.48524452883002,2.37831743247955,0.362813483510484
"201",5.19262526635847,-2.98498443147697,-1.30850703605466,-1.16623838986084
"202",5.64813270818091,1.64188518297691,5.36047636026579,1.95157293176372
"203",-10.5241310611752,-3.62390417183231,0.0438852439283549,0.659599502506624
"204",-4.39325696781056,4.70167460498204,0.526055623508292,1.00780586568495
"205",2.79155298023431,-1.68732573703961,0.27258599785516,1.28936689943272
"206",4.65499140144892,2.64734964015036,-1.97668946771976,-3.59659527502996
"207",-3.32381897767787,2.50937991061122,-0.782148202993872,-1.95439578366538
"208",1.54053718199954,-1.53479519630579,-1.19992909732745,-1.36551489558395
"209",-2.16744217469456,-0.410699136284506,-2.17431405988582,-2.30985960958852
"210",5.99396921396625,-6.75066932826695,-1.54369858789974,0.021045814322619
"211",-3.41725932142388,6.91477695503584,-3.3848846974279,-2.23642659951156
"212",-5.07448750020834,2.16118651165913,-0.439873094683937,0.0687441052788462
"213",7.01335631807517,-1.43164375030984,-1.95790320861753,-2.73720062404118
"214",1.5584221937153,1.37887098423911,1.2665341005562,2.10798848511697
"215",7.54457891162617,-6.05151514080535,-2.53226002463983,-0.880216083915282
"216",2.82594202885752,-5.98998103679649,-4.18111566583953,1.98617725748407
"217",-9.70825510545303,-7.02511930885037,1.56854390875513,-0.296367053023943
"218",3.41633208036858,2.12396026286747,0.328264440580424,-2.22702101794366
"219",-0.400093422001387,5.39165900616097,-0.358468377320598,-0.560326518225188
